pred_horizon,mesh_size,theta_0,alpha_0,theta_dot_0,alpha_dot_0,iteration,theta,alpha,theta_dot,alpha_dot,cost,time
15.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.336,3.575,-4.714,-4.444,3045.791,0.6249365960000048
15.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.336,3.575,-4.714,-4.444,3045.791,1.2432922180000006
15.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.336,3.575,-4.714,-4.444,3045.791,1.8519330380000056
15.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.336,3.575,-4.714,-4.444,3045.791,2.4593905320000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.336,3.575,-4.714,-4.444,3045.791,3.0694526110000027
15.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.336,3.575,-4.714,-4.444,3045.791,3.676066336000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.336,3.575,-4.714,-4.444,3045.791,4.288575888000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-1.935,3.391,-4.293,-3.527,3043.929,4.933321451000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.283,3.638,-6.594,-2.279,3036.802,5.562054405000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.254,3.594,-5.752,-3.022,3022.931,6.185866781000001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.243,3.606,-5.758,-2.991,3022.725,6.809483744000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.347,3.652,-6.306,-2.701,3022.411,7.430052224000001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.337,3.662,-6.309,-2.674,3022.179,8.036904785000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.356,3.661,-6.287,-2.729,3020.12,8.643469355
15.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.348,3.669,-6.289,-2.707,3019.937,9.250732341000003
15.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.355,3.661,-6.287,-2.727,3019.93,9.858825828
15.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.349,3.668,-6.289,-2.709,3019.797,10.467020941000001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.349,3.668,-6.289,-2.709,3019.797,11.072547235000002
15.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.349,3.666,-6.295,-2.694,3018.582,11.686983161
15.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.349,3.666,-6.295,-2.694,3018.582,12.295499135
15.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.331,3.663,-6.06,-2.817,3018.524,12.900542328
15.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.329,3.656,-6.063,-2.83,3018.493,13.504817142
15.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.342,3.668,-6.252,-2.71,3018.437,14.109457750000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.336,3.665,-6.077,-2.804,3018.435,14.718135662000002
15.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.356,3.678,-6.218,-2.723,3018.34,15.327252347000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.341,3.666,-5.939,-2.887,3018.265,15.944467162000002
15.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.346,3.668,-6.067,-2.819,3018.253,16.552312463000007
15.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.344,3.67,-6.068,-2.813,3018.253,17.157664756000003
15.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.344,3.673,-6.068,-2.803,3018.228,17.762270082
15.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.678,-6.059,-2.812,3018.215,18.369142244000003
15.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.336,3.575,-4.714,-4.444,3045.791,0.6088597540000009
15.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.336,3.575,-4.714,-4.444,3045.791,1.2264346330000038
15.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.336,3.575,-4.714,-4.444,3045.791,1.8350452970000006
15.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.336,3.575,-4.714,-4.444,3045.791,2.4400209400000037
15.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.336,3.575,-4.714,-4.444,3045.791,3.0457161090000042
15.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.336,3.575,-4.714,-4.444,3045.791,3.6565785320000046
15.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.336,3.575,-4.714,-4.444,3045.791,4.267638177000002
15.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-1.935,3.391,-4.293,-3.527,3043.929,4.884087026000003
15.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.283,3.638,-6.594,-2.279,3036.802,5.491119619000003
15.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.254,3.594,-5.752,-3.022,3022.931,6.105851075000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.243,3.606,-5.758,-2.991,3022.725,6.714647501999998
15.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.347,3.652,-6.306,-2.701,3022.411,7.322158973999997
15.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.337,3.662,-6.309,-2.674,3022.179,7.933610649000009
15.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.356,3.661,-6.287,-2.729,3020.12,8.554866085000008
15.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.348,3.669,-6.289,-2.707,3019.937,9.180136812000008
15.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.355,3.661,-6.287,-2.727,3019.93,9.789149458000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.349,3.668,-6.289,-2.709,3019.797,10.398015242999996
15.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.349,3.668,-6.289,-2.709,3019.797,11.004611175
15.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.349,3.666,-6.295,-2.694,3018.582,11.612867204000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.349,3.666,-6.295,-2.694,3018.582,12.219820788
15.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.331,3.663,-6.06,-2.817,3018.524,12.828493875
15.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.329,3.656,-6.063,-2.83,3018.493,13.437125346999998
15.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.342,3.668,-6.252,-2.71,3018.437,14.045781546999997
15.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.336,3.665,-6.077,-2.804,3018.435,14.653575582999999
15.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.356,3.678,-6.218,-2.723,3018.34,15.280348085999996
15.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.341,3.666,-5.939,-2.887,3018.265,15.894588902000002
15.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.346,3.668,-6.067,-2.819,3018.253,16.515740903
15.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.344,3.67,-6.068,-2.813,3018.253,17.138409455999998
15.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.344,3.673,-6.068,-2.803,3018.228,17.761034283000008
15.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.678,-6.059,-2.812,3018.215,18.3868053
15.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.336,3.575,-4.714,-4.444,3045.791,0.6213510320000069
15.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.336,3.575,-4.714,-4.444,3045.791,1.231719799000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.336,3.575,-4.714,-4.444,3045.791,1.8394287950000034
15.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.336,3.575,-4.714,-4.444,3045.791,2.446094689000006
15.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.336,3.575,-4.714,-4.444,3045.791,3.0559897040000124
15.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.336,3.575,-4.714,-4.444,3045.791,3.665026474000001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.336,3.575,-4.714,-4.444,3045.791,4.271375428000013
15.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-1.935,3.391,-4.293,-3.527,3043.929,4.876601367000006
15.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.283,3.638,-6.594,-2.279,3036.802,5.483540476000002
15.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.254,3.594,-5.752,-3.022,3022.931,6.09189240100001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.243,3.606,-5.758,-2.991,3022.725,6.698609259000008
15.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.347,3.652,-6.306,-2.701,3022.411,7.327851852000009
15.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.337,3.662,-6.309,-2.674,3022.179,7.960957446000009
15.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.356,3.661,-6.287,-2.729,3020.12,8.582117890000006
15.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.348,3.669,-6.289,-2.707,3019.937,9.209614442000003
15.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.355,3.661,-6.287,-2.727,3019.93,9.831467875000001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.349,3.668,-6.289,-2.709,3019.797,10.44752982
15.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.349,3.668,-6.289,-2.709,3019.797,11.065804322000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.349,3.666,-6.295,-2.694,3018.582,11.700632133000013
15.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.349,3.666,-6.295,-2.694,3018.582,12.328773423000001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.331,3.663,-6.06,-2.817,3018.524,12.960721625000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.329,3.656,-6.063,-2.83,3018.493,13.627324662000007
15.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.342,3.668,-6.252,-2.71,3018.437,14.256223776000013
15.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.336,3.665,-6.077,-2.804,3018.435,14.906371209
15.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.356,3.678,-6.218,-2.723,3018.34,15.532382571
15.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.341,3.666,-5.939,-2.887,3018.265,16.18422357300001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.346,3.668,-6.067,-2.819,3018.253,16.813326241000013
15.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.344,3.67,-6.068,-2.813,3018.253,17.46792140400001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.344,3.673,-6.068,-2.803,3018.228,18.086065933
15.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.678,-6.059,-2.812,3018.215,18.698754914000006
15.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.336,3.575,-4.714,-4.444,3045.791,0.6174126390000083
15.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.336,3.575,-4.714,-4.444,3045.791,1.2512495190000124
15.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.336,3.575,-4.714,-4.444,3045.791,1.8806275130000074
15.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.336,3.575,-4.714,-4.444,3045.791,2.5011902630000122
15.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.336,3.575,-4.714,-4.444,3045.791,3.121809404000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.336,3.575,-4.714,-4.444,3045.791,3.737551393000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.336,3.575,-4.714,-4.444,3045.791,4.34922712800001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-1.935,3.391,-4.293,-3.527,3043.929,4.965613252000011
15.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.283,3.638,-6.594,-2.279,3036.802,5.588363528000002
15.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.254,3.594,-5.752,-3.022,3022.931,6.207055693000001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.243,3.606,-5.758,-2.991,3022.725,6.817738989000006
15.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.347,3.652,-6.306,-2.701,3022.411,7.429548918000009
15.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.337,3.662,-6.309,-2.674,3022.179,8.041117598000014
15.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.356,3.661,-6.287,-2.729,3020.12,8.652225191000014
15.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.348,3.669,-6.289,-2.707,3019.937,9.264097845000009
15.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.355,3.661,-6.287,-2.727,3019.93,9.891373353000006
15.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.349,3.668,-6.289,-2.709,3019.797,10.505498068000009
15.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.349,3.668,-6.289,-2.709,3019.797,11.116251929
15.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.349,3.666,-6.295,-2.694,3018.582,11.745631430000003
15.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.349,3.666,-6.295,-2.694,3018.582,12.381934480000012
15.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.331,3.663,-6.06,-2.817,3018.524,12.994904818000009
15.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.329,3.656,-6.063,-2.83,3018.493,13.607483427000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.342,3.668,-6.252,-2.71,3018.437,14.225866491000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.336,3.665,-6.077,-2.804,3018.435,14.845041757000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.356,3.678,-6.218,-2.723,3018.34,15.472356165000008
15.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.341,3.666,-5.939,-2.887,3018.265,16.11430746100001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.346,3.668,-6.067,-2.819,3018.253,16.753782334000007
15.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.344,3.67,-6.068,-2.813,3018.253,17.36786603600001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.344,3.673,-6.068,-2.803,3018.228,17.979074049000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.678,-6.059,-2.812,3018.215,18.591520876000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.336,3.575,-4.714,-4.444,3045.791,0.6279338150000058
15.0,3.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.336,3.575,-4.714,-4.444,3045.791,1.2575844200000006
15.0,3.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.336,3.575,-4.714,-4.444,3045.791,1.8763899719999984
15.0,3.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.336,3.575,-4.714,-4.444,3045.791,2.489534612
15.0,3.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.336,3.575,-4.714,-4.444,3045.791,3.112809906999999
15.0,3.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.336,3.575,-4.714,-4.444,3045.791,3.741785617000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.336,3.575,-4.714,-4.444,3045.791,4.363266922999998
15.0,3.0,0.0,3.141592653589793,0.0,0.0,8.0,-1.935,3.391,-4.293,-3.527,3043.929,4.9801373549999965
15.0,3.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.283,3.638,-6.594,-2.279,3036.802,5.598553590000009
15.0,3.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.254,3.594,-5.752,-3.022,3022.931,6.217444182000008
15.0,3.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.243,3.606,-5.758,-2.991,3022.725,6.834396940000005
15.0,3.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.347,3.652,-6.306,-2.701,3022.411,7.447907373999996
15.0,3.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.337,3.662,-6.309,-2.674,3022.179,8.059489022000008
15.0,3.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.356,3.661,-6.287,-2.729,3020.12,8.670240471
15.0,3.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.348,3.669,-6.289,-2.707,3019.937,9.281560061000008
15.0,3.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.355,3.661,-6.287,-2.727,3019.93,9.892778026000002
15.0,3.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.349,3.668,-6.289,-2.709,3019.797,10.509144247000009
15.0,3.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.349,3.668,-6.289,-2.709,3019.797,11.130614394999995
15.0,3.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.349,3.666,-6.295,-2.694,3018.582,11.747258052000007
15.0,3.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.349,3.666,-6.295,-2.694,3018.582,12.359928337
15.0,3.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.331,3.663,-6.06,-2.817,3018.524,13.01007577
15.0,3.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.329,3.656,-6.063,-2.83,3018.493,13.634933056000008
15.0,3.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.342,3.668,-6.252,-2.71,3018.437,14.249306559000004
15.0,3.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.336,3.665,-6.077,-2.804,3018.435,14.864284090000012
15.0,3.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.356,3.678,-6.218,-2.723,3018.34,15.494138550000002
15.0,3.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.341,3.666,-5.939,-2.887,3018.265,16.117592368999993
15.0,3.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.346,3.668,-6.067,-2.819,3018.253,16.766719319000003
15.0,3.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.344,3.67,-6.068,-2.813,3018.253,17.39286789100001
15.0,3.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.344,3.673,-6.068,-2.803,3018.228,18.010364666000015
15.0,3.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.678,-6.059,-2.812,3018.215,18.618948490999998
15.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.334,3.737,-4.952,-3.329,3038.164,1.7527892919999886
15.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.315,3.666,-4.863,-3.83,3030.923,3.50061367699999
15.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.312,3.636,-5.051,-3.772,3029.869,5.249052946000006
15.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.3,3.649,-5.061,-3.736,3029.46,6.999371545999992
15.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.322,3.637,-5.369,-3.582,3027.655,8.745273777999984
15.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.312,3.648,-5.376,-3.553,3027.388,10.497340530000002
15.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.336,3.642,-5.628,-3.406,3027.108,12.255071208000004
15.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.328,3.647,-5.761,-3.263,3020.294,14.001199007999986
15.0,5.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.335,3.639,-5.757,-3.283,3020.254,15.749028519999996
15.0,5.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.329,3.646,-5.761,-3.265,3020.138,17.500895636999985
15.0,5.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.334,3.64,-5.757,-3.281,3020.119,19.249125622999998
15.0,5.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.34,3.617,-5.687,-3.389,3019.056,20.998880904999993
15.0,5.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.34,3.617,-5.687,-3.389,3019.056,22.746059949
15.0,5.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.345,3.612,-5.685,-3.401,3018.996,24.49056957099998
15.0,5.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.345,3.612,-5.685,-3.401,3018.996,26.23600619299998
15.0,5.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.341,3.616,-5.687,-3.392,3018.954,27.984384245
15.0,5.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.341,3.616,-5.687,-3.392,3018.954,29.732125096999994
15.0,5.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.355,3.62,-5.675,-3.403,3018.918,31.48019646099999
15.0,5.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.331,3.62,-5.551,-3.414,3018.512,33.224890638999995
15.0,5.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.33,3.631,-5.696,-3.294,3018.271,34.97359286899999
15.0,5.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.352,3.647,-5.802,-3.225,3017.999,36.72043446499998
15.0,5.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.355,3.65,-5.684,-3.292,3017.804,38.46048308900001
15.0,5.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.346,3.643,-5.59,-3.351,3017.782,40.19949283399998
15.0,5.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.349,3.644,-5.678,-3.304,3017.776,41.94572979999998
15.0,5.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.349,3.644,-5.678,-3.304,3017.776,43.693544836
15.0,5.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.351,3.648,-5.675,-3.303,3017.395,45.43931498499998
15.0,5.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.354,3.649,-5.673,-3.303,3017.389,47.18540931199999
15.0,5.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.355,3.65,-5.672,-3.302,3017.386,48.928106851999985
15.0,5.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.354,3.648,-5.619,-3.332,3017.381,50.66740127
15.0,5.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.646,-5.623,-3.334,3017.379,52.413742576000004
15.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.334,3.737,-4.952,-3.329,3038.164,1.7552331460000232
15.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.315,3.666,-4.863,-3.83,3030.923,3.5055025910000097
15.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.312,3.636,-5.051,-3.772,3029.869,5.253795603000015
15.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.3,3.649,-5.061,-3.736,3029.46,6.996433131000003
15.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.322,3.637,-5.369,-3.582,3027.655,8.740030831000013
15.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.312,3.648,-5.376,-3.553,3027.388,10.483587821000015
15.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.336,3.642,-5.628,-3.406,3027.108,12.230578690000016
15.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.328,3.647,-5.761,-3.263,3020.294,13.976068085000009
15.0,5.0,0.0,3.141592653589793,0.0,0.0,9.0,-2.335,3.639,-5.757,-3.283,3020.254,15.724667181000001
15.0,5.0,0.0,3.141592653589793,0.0,0.0,10.0,-2.329,3.646,-5.761,-3.265,3020.138,17.476094622000005
15.0,5.0,0.0,3.141592653589793,0.0,0.0,11.0,-2.334,3.64,-5.757,-3.281,3020.119,19.227249753000024
15.0,5.0,0.0,3.141592653589793,0.0,0.0,12.0,-2.34,3.617,-5.687,-3.389,3019.056,20.979762816000004
15.0,5.0,0.0,3.141592653589793,0.0,0.0,13.0,-2.34,3.617,-5.687,-3.389,3019.056,22.728652617000023
15.0,5.0,0.0,3.141592653589793,0.0,0.0,14.0,-2.345,3.612,-5.685,-3.401,3018.996,24.473341970000007
15.0,5.0,0.0,3.141592653589793,0.0,0.0,15.0,-2.345,3.612,-5.685,-3.401,3018.996,26.223537231000023
15.0,5.0,0.0,3.141592653589793,0.0,0.0,16.0,-2.341,3.616,-5.687,-3.392,3018.954,27.968933442999997
15.0,5.0,0.0,3.141592653589793,0.0,0.0,17.0,-2.341,3.616,-5.687,-3.392,3018.954,29.71452416300002
15.0,5.0,0.0,3.141592653589793,0.0,0.0,18.0,-2.355,3.62,-5.675,-3.403,3018.918,31.462490583000005
15.0,5.0,0.0,3.141592653589793,0.0,0.0,19.0,-2.331,3.62,-5.551,-3.414,3018.512,33.213821223
15.0,5.0,0.0,3.141592653589793,0.0,0.0,20.0,-2.33,3.631,-5.696,-3.294,3018.271,34.96420073800002
15.0,5.0,0.0,3.141592653589793,0.0,0.0,21.0,-2.352,3.647,-5.802,-3.225,3017.999,36.714130323999996
15.0,5.0,0.0,3.141592653589793,0.0,0.0,22.0,-2.355,3.65,-5.684,-3.292,3017.804,38.463711304000014
15.0,5.0,0.0,3.141592653589793,0.0,0.0,23.0,-2.346,3.643,-5.59,-3.351,3017.782,40.211942797000006
15.0,5.0,0.0,3.141592653589793,0.0,0.0,24.0,-2.349,3.644,-5.678,-3.304,3017.776,41.962023766000016
15.0,5.0,0.0,3.141592653589793,0.0,0.0,25.0,-2.349,3.644,-5.678,-3.304,3017.776,43.707594884
15.0,5.0,0.0,3.141592653589793,0.0,0.0,26.0,-2.351,3.648,-5.675,-3.303,3017.395,45.45226041400002
15.0,5.0,0.0,3.141592653589793,0.0,0.0,27.0,-2.354,3.649,-5.673,-3.303,3017.389,47.20053804600002
15.0,5.0,0.0,3.141592653589793,0.0,0.0,28.0,-2.355,3.65,-5.672,-3.302,3017.386,48.94356700100002
15.0,5.0,0.0,3.141592653589793,0.0,0.0,29.0,-2.354,3.648,-5.619,-3.332,3017.381,50.689232809
15.0,5.0,0.0,3.141592653589793,0.0,0.0,30.0,-2.35,3.646,-5.623,-3.334,3017.379,52.434070227999996
15.0,5.0,0.0,3.141592653589793,0.0,0.0,1.0,-2.334,3.737,-4.952,-3.329,3038.164,1.752961182000007
15.0,5.0,0.0,3.141592653589793,0.0,0.0,2.0,-2.315,3.666,-4.863,-3.83,3030.923,3.503865413999989
15.0,5.0,0.0,3.141592653589793,0.0,0.0,3.0,-2.312,3.636,-5.051,-3.772,3029.869,5.252700331
15.0,5.0,0.0,3.141592653589793,0.0,0.0,4.0,-2.3,3.649,-5.061,-3.736,3029.46,6.998638147999998
15.0,5.0,0.0,3.141592653589793,0.0,0.0,5.0,-2.322,3.637,-5.369,-3.582,3027.655,8.749452515000002
15.0,5.0,0.0,3.141592653589793,0.0,0.0,6.0,-2.312,3.648,-5.376,-3.553,3027.388,10.498831448999994
15.0,5.0,0.0,3.141592653589793,0.0,0.0,7.0,-2.336,3.642,-5.628,-3.406,3027.108,12.24486275000001
15.0,5.0,0.0,3.141592653589793,0.0,0.0,8.0,-2.328,3.647,-5.761,-3.263,3020.294,13.99190277400001
